id,hop,num_steps,AD_QHD,AD_QSA,QSA_slope,AD_CRD,CRD_cov_first,CRD_cov_last
3hop1__107006_41885_92594,3,4,0.1456889284399976,0.0,0.1465925812721253,0.0,0.2,0.5333333333333333
3hop2__29467_132098_73594,3,4,0.0,0.007023268938064551,-0.007023268938064551,0.0,0.2222222222222222,0.2222222222222222
3hop1__85045_96305_25007,3,2,0.0,0.17163544893264743,-0.17163544893264743,0.2,0.4,0.2
3hop1__686928_340288_158229,3,4,0.0,0.06791893839836116,-0.06791893839836116,0.0,0.36363636363636365,0.45454545454545453
3hop1__312602_629330_22725,3,2,0.0,0.05980724096298186,-0.05980724096298186,0.0,0.26666666666666666,0.4
3hop1__312602_629330_76998,3,2,0.0,0.10680133104324312,-0.10680133104324312,0.0,0.375,0.375
3hop1__107866_146715_29562,3,3,0.0161405809779549,0.009840488433837988,-0.009840488433837988,0.0,0.3,0.5
3hop1__368999_4658_85837,3,3,0.03285885020172896,0.017757534980774075,-0.017757534980774075,0.14285714285714285,0.5714285714285714,0.42857142857142855
3hop2__10879_419063_161133,3,2,0.0,0.06429803371429421,-0.06429803371429421,0.0,0.25,0.375
3hop1__734279_591888_633817,3,2,0.0,0.33089625835418657,-0.33089625835418657,0.0,0.3333333333333333,0.3333333333333333
3hop2__765437_51280_242202,3,2,0.0,0.0,0.33071458339691157,0.0,0.21428571428571427,0.5
3hop1__783119_687783_377423,3,2,0.0,0.21159043908119168,-0.21159043908119168,0.33333333333333337,0.5,0.16666666666666666
3hop1__279838_23998_21435,3,4,0.3022031954435036,0.0,0.00024505257606517885,0.22222222222222227,0.5555555555555556,0.3333333333333333
3hop1__159224_80462_635085,3,2,0.0,0.200436234474182,-0.200436234474182,0.2857142857142857,0.5714285714285714,0.2857142857142857
3hop1__566317_578030_41391,3,2,0.0,0.0021748542785643174,-0.0021748542785643174,0.3333333333333333,0.6666666666666666,0.3333333333333333
3hop2__30796_773286_24137,3,2,0.0,0.1563938856124875,-0.1563938856124875,0.0,0.2,0.4
3hop1__68764_69948_617898,3,2,0.0,0.06305563449859596,-0.06305563449859596,0.0,0.38461538461538464,0.46153846153846156
3hop1__387338_610398_130836,3,2,0.16632289150660096,0.0,0.014204084873199593,0.0,0.6,0.6
3hop1__316573_848839_275064,3,3,0.28259452631186377,0.0,0.005533874034881473,0.0,0.2857142857142857,0.2857142857142857
3hop1__272683_832324_795274,3,2,0.0,0.012521028518676432,-0.012521028518676432,0.0,0.375,0.375
3hop1__132344_32223_82123,3,2,0.0,0.05291754007339474,-0.05291754007339474,0.4545454545454546,0.7272727272727273,0.2727272727272727
3hop2__93477_11050_575886,3,4,0.20077253677344073,0.08846032917499536,-0.08846032917499536,0.125,0.3125,0.1875
3hop2__144657_39958_41384,3,3,0.0,0.16005972027778642,-0.16005972027778642,0.16666666666666666,0.3333333333333333,0.16666666666666666
3hop1__192183_500985_63942,3,4,0.22856581127915326,0.0,0.026849687099456815,0.0,0.375,0.625
3hop1__821692_74047_318744,3,2,0.1423586762448269,0.12891662120819067,-0.12891662120819067,0.0,0.125,0.625
3hop2__85706_11050_575886,3,2,0.08990404455784856,0.37106776237487754,-0.37106776237487754,0.2,0.4666666666666667,0.26666666666666666
3hop1__443297_755188_480696,3,2,0.0,0.0,0.004834294319153051,0.0,0.36363636363636365,0.36363636363636365
3hop1__9998_93626_16315,3,2,0.0,0.19141972064971874,-0.19141972064971874,0.0,0.29411764705882354,0.29411764705882354
3hop1__536767_777020_31262,3,2,0.0,0.0,0.13392251729965224,0.0,0.25,0.5
3hop1__120687_7019_89058,3,2,0.0,0.0,0.09802103042602557,0.0,0.4444444444444444,0.4444444444444444
3hop1__157534_275705_11672,3,2,0.1570039987211825,0.3928253799676891,-0.3928253799676891,0.2727272727272727,0.45454545454545453,0.18181818181818182
3hop1__257966_20196_29116,3,2,0.0,0.07055366039276112,-0.07055366039276112,0.1875,0.375,0.1875
3hop1__314513_106790_159613,3,2,0.0,0.15346381068229642,-0.15346381068229642,0.19999999999999996,0.6,0.4
3hop1__45467_158589_10530,3,2,0.0,0.13061547279357877,-0.13061547279357877,0.411764705882353,0.6470588235294118,0.23529411764705882
3hop1__388929_145054_72045,3,2,0.0,0.0,0.08782505989074715,0.3,0.6,0.3
3hop1__400179_266275_159492,3,4,0.18524082700300476,0.05809131264686575,-0.05809131264686575,0.4545454545454545,0.5454545454545454,0.09090909090909091
3hop1__818373_809999_533791,3,2,0.11886901253021376,0.0,0.06282067298889171,0.0,0.23076923076923078,0.3076923076923077
3hop1__380919_819131_74802,3,2,0.0,0.035371661186218144,-0.035371661186218144,0.2222222222222222,0.4444444444444444,0.2222222222222222
